"intCommonNameID","intBiotaID","vchrCommonName","intRefID","vchrRefPage","txtNotes","GUID"
"744","53160","FUNGUS WEEVILS","","","","{261B6BE9-8DA3-4D93-B6ED-DAADD2459020}"
"745","66419","CACAO WEEVIL","","","","{57F16864-914C-47B3-A4A8-E801F5B7EC92}"
"746","66419","COFFEE BEAN WEEVIL","","","","{EBF97790-89D3-40E5-A7B8-CBA01B4188CC}"
"747","66419","COFFEE WEEVIL","","","","{62D7703F-7740-4B0D-BA31-3867C1697ABF}"
"753","53184","TUBER BORER","","","","{6C21E791-1C5A-403C-9E59-682052B415A6}"
"756","53201","PEACH CURCULIO","","","","{8E58B8CB-2F3D-4293-BF1A-D80EE9CADE22}"
"761","52207","POWDER POST BEETLE","","","","{F8A9747C-BD36-4188-B136-38B798EC9529}"
"762","52207","WOOD BORERS","","","","{DCE8D943-C713-419F-9E77-CB923674E49A}"
"763","53208","AFRICAN HORNED WOOD BORER","","","","{CB612C74-6830-4F38-BD63-252D97FBA8AB}"
"764","53210","LARGE AUGER BEETLE","","","","{9BB7B29B-07DE-4DB6-B61F-A31B7BF7590D}"
"769","53219","BOXWOOD BORER","","","","{E90973A3-D1F8-4CB8-92A4-DA2D5D6C9812}"
"770","53219","KAPOK BORER","","","","{98D70087-7BBE-45D5-8524-19E9963FE49A}"
"771","53219","LESSER AUGER BEETLE","","","","{868C68C7-F22A-4A43-A7B0-E6B28FB2B46C}"
"772","53224","BEETLE MITES","","","","{D9CB9038-5AA5-4A54-AF24-CEA4017E3E9D}"
"778","81506","AMERICAN WHEAT WEEVIL","","","","{660C027B-DF3F-4488-B9AB-30017BD1645C}"
"779","81506","LESSER GRAIN BORER","","","","{BCB1A8D4-7556-4112-AFE5-68C70288142B}"
"780","53233","COMMON AUGER BEETLE","","","","{723B16D6-C705-46BE-AAB7-4D4097C6D370}"
"781","53233","FALSE POWDERPOST BEETLE","","","","{F628CD66-261C-49C4-8F4B-C5998EE759C4}"
"786","53243","COMMON AUGER BEETLE","","","","{43E6A6A5-6962-46DF-9E50-5826E259E7C5}"
"788","52106","FLEA BEETLES","","","","{D2658A4E-74E2-4838-8D4A-028D40EE9F46}"
"789","52106","LEAF BEETLES","","","","{B9317443-6D94-4643-9E35-8965F450C148}"
"794","53258","DRIED BEAN BEETLE","","","","{05096D88-B014-4B1D-B653-659C99A989E9}"
"795","53258","DRIED BEAN WEEVIL","","","","{B6E7EB40-AA97-4976-BF8B-D5D558726197}"
"796","53259","BEAN WEEVIL","","","","{3B0F242F-ECE1-4AA1-AFF6-55DD42B45554}"
"803","53267","BEAN BEETLE","","","","{F96AB528-B7A3-43E0-92C5-47974A9B6A35}"
"804","53267","BEAN SEED BEETLE","","","","{963A8963-BE07-4866-BC72-2F9DEB6D5F82}"
"805","53267","BROADBEAN WEEVIL","","","","{F01D8F13-8F18-47BC-89D2-773C730D799A}"
"806","53143","BEAN WEEVILS","","","","{92CCCE62-E05C-4A20-8C97-A4133AE5D636}"
"995","53627","CEREAL LEAF BEETLE","","","","{0E01A574-0B07-45C2-9836-5DAF4DA714FA}"
"996","63645","THREELINED POTATO BEETLE","","","","{5F32161B-8FAC-4C2E-A4C5-8EC519D3006A}"
"1005","53642","REDSHOULDERED LEAF BEETLE","","","","{C49D23AF-5491-460E-93D5-CF0B4DB4E411}"
"873","53376","BURNT PINE LONGICORN","","","","{5DCB05A8-B910-49FF-ABA4-62499D5BDBD0}"
"878","53386","WHITESTRIPED LONGICORN BEETLE","","","","{0A44485C-2835-442F-A683-6E28425FE004}"
"888","53401","BAMBOO BORER","","","","{7D74D4B7-9D76-4BF8-AF92-65B8F55A110F}"
"889","53401","BAMBOO LONGHORN","","","","{5EEEF9B2-53E3-4E04-917B-630B000DF79F}"
"895","53428","OLD HOUSE BORER","","","","{BEF31F5C-5F44-4C40-9852-07C8F2FD2F34}"
"898","53441","SESAME-SPOTTED LONGICORNBEETLE","","","","{E23E4DA6-9B31-41B9-9C28-1818A4D207B1}"
"905","53458","BLUE GUM BORER","","","","{6B8F7206-B347-423B-9A4B-0FCB3D0191D0}"
"906","53458","COMMON EUCALYPT LONGICORN","","","","{F4AD3E48-F809-4AB2-A8D7-2E1FDCB14B95}"
"922","53484","CITRUS LONGICORN","","","","{57CBABFD-E0F4-4C92-A38C-93462573755C}"
"937","53528"," ","","","","{198D8F42-9CC2-4BDD-A957-1696EEC1CD8C}"
"961","53558"," ","","","","{E264B77E-1982-41A2-BDD5-F242E4E05BD3}"
"962","53559"," ","","","","{60B055AA-4023-4B49-AB51-8C995745AAAF}"
"980","53592"," ","0","","Conserved name GRBrown March 2005","{5770D5B1-FDFA-4D88-821D-96CBDCE3F77B}"
"981","109423"," ","","","","{0F16DB82-3748-4945-8CB6-327EEF06DE42}"
"989","53611","GRAPE ROOTWORM","","","","{24DFEBB6-6B54-48A2-90AE-A1CD995B13C1}"
"27010","101225","<New1>","0","","","{0ADEFABF-C7EA-4675-87EE-97383B04B928}"
"27018","23","Monocotyledons","0","","","{389CF1A0-2934-4560-9B18-5B01ED09A118}"
"27060","65249","<New1>","0","","{Curran 1934 proposed Toxotrypanea as a replacement name, but I can see no reason why he did this - GRB
\par }","{4B1C0DED-FC44-461E-A772-792FB0464158}"
"26773","93218","COGONGRASS","","","","{3D55CEDB-0F8E-479B-92EB-33D28F14EDA6}"
"26774","71326","COGONGRASS","","","","{EDDED9DB-DF6E-4CD2-BE4C-65A237D5166E}"
"27472","113622","black-throated laughingthrush","0","","","{64394506-E47D-404B-84B0-BA79C7F5E363}"
"27473","113624","Chinese Hwamei","0","","","{473670AA-4CF2-42D9-A4B4-C0728272C7F0}"
"27474","113626","red-billed leiothrix","0","","","{B610C144-3485-4701-A17B-F898D75606AF}"
"27475","113630","Siberian rubythroat","0","","","{B72D4EAC-4BF0-4317-B129-65E98C4ABF3E}"
"27476","113632","white-rumped shama","0","","","{9DE14148-5761-41DA-9A38-8F4E67041BF1}"
"26840","79358","SPHAGNAM MOSS","","","","{204963A5-E1CF-4B23-BB8A-E53201B90702}"
"26983","56902","<New1>","0","","records from ScaleNet unless otherwise indicated - GRBrown","{3AA49719-8C2B-11D7-88FE-000347793907}"
"42","52111","LIMB CANKER","","","","{368AA758-2C02-4E04-94AF-0AD7FF68BBA0}"
"43","52111","STEM CANKER","","","","{0935D04D-FDD6-41CE-8CCC-DDCE09D60DF6}"
"44","99108","CERCOSPORA BLIGHT","","","","{9A3B4B75-063C-4BEB-87EB-FD064C3EA7AA}"
"45","99108","CERCOSPORA LEAF SPOT","","","","{90506402-8376-412C-BBE9-48F8C9090898}"
"51","52136","POD SPOT","","","","{83076658-1366-4CCE-8712-723C1DC9A5F1}"
"69","52218","EUROPEAN CANKER","","","","{0FBB4C5C-C6B6-4294-8260-2181093A31B6}"
"71","52226","LEAF SPOT","","","","{8D083384-9546-4E99-A69E-0D4DB2D37E75}"
"77","52260","FRECKLE","","","","{B93392C2-3F59-4440-8EB8-7486F97AABEA}"
"120","52344","BROOM RAPE","","","","{685D6A6A-0717-48B4-B948-CD55DC114DCD}"
"126","52354","ACARID MITES","","","","{66C80521-D379-42FA-A846-DD350FE4D67F}"
"127","52354","STORED PRODUCT MITES","","","","{CF69BF42-54BF-4466-A8DC-6D6375052FA8}"
"136","52369","SCALY GRAIN MITE","","","","{2DFBF118-BFFE-47FD-B4B5-32EA7FFF9723}"
"137","52369","WHEAT POLLARD ITCH MITE","","","","{79FB1C62-F3B5-4974-83F6-F4183B5AB8EF}"
"151","52384","SOFTBACKED TICKS","","","","{EA2FC18F-9AA0-4F30-869D-CFF1A45A98FD}"
"160","52412","BRYOBID MITE","","","","{2336994C-D3DC-4C0A-82FB-8DC831BD9BFD}"
"170","52428","PREDATORY MITES","","","","{AB8306CB-776B-483B-8B75-8233068C2732}"
"185","52451","LITCHI ERINOSE MITE","","","","{9BB6153B-92B2-404F-B6E2-37F9D669ABA4}"
"186","52451","LITCHI MITE","","","","{C5052633-148B-4236-AF11-FB53F271F096}"
"193","52463","PEACH SILVER MITE","","","","{06DCBE47-85C0-4463-8FDA-753D7E001B94}"
"194","52463","PLUM LEAF MITE","","","","{12C04547-DC6C-41D5-BBD9-136F4EA244DB}"
"195","52463","PLUM RUST MITE","","","","{E44267F8-EB26-424C-BA04-8798522FD1EE}"
"201","52471","GRAPE LEAF RUST MITE","","","","{107E9383-10EB-4701-B395-25C5E2475E23}"
"202","52471","GRAPE RUST MITE","","","","{7513AD4F-C4DA-4B3F-AEFB-1BC56B30D2FA}"
"203","52471","GRAPELEAF BLISTER MITE","","","","{93F2FBBB-BFF2-4A88-BBAD-1E720A4B140F}"
"209","52477","GRAPE ERINEUM MITE","","","","{AF3CABCA-8810-40B1-93E4-FD790B0E5A06}"
"210","52477","GRAPE GALL MITE","","","","{F3EE47CA-239D-44AA-A6CC-DC2867E562A8}"
"211","52477","GRAPELEAF BLISTER MITE","","","","{28CC4680-4EE4-4EAA-BDBA-A4764D486E49}"
"212","52477","VINE ERINEUM MITE","","","","{07EE9404-1444-4845-A078-DDDF457A4E78}"
"213","52477","VINELEAF BLISTER MITE","","","","{4DE90E88-17DB-4709-AD69-87B8CD81E473}"
"218","52487","LITCHI MITE","","","","{2EA66633-1F6C-4CF8-84B1-BBC3138D5EF4}"
"219","52488","MANGO BUD MITE","","","","{499EF34C-8802-4D64-A5A3-E1536B51D872}"
"227","52502","CITRUS RUST MITE","","","","{FCE79FE8-9E5B-4403-81F5-31E2F3D52EF7}"
"228","52502","MAORI MITE","","","","{1FA0390B-DF8F-4147-8FC5-93E31EA210FD}"
"235","52512","EUPODID MITES","","","","{0756FFFA-AFD8-4B10-8938-4AEDFE48AA89}"
"236","52526","FUNGUS MITE","","","","{775E3D8F-391A-4DD3-86D9-8C55A97D22B2}"
"237","52528","HARD TICKS","","","","{81AC7B47-7BF1-444F-A66F-7B165B79E044}"
"238","52528","HARDBACKED TICKS","","","","{AD88E124-C13C-4599-8280-3B23F25C842C}"
"243","52535","ORNATE KANGAROO TICK","","","","{21A4D9F4-7243-4489-983C-A6E8D903193C}"
"251","52546","KENNELTICK","","","","{602897AC-621D-435C-B530-89A37B81970F}"
"252","52546","TROPICAL BROWN DOG TICK","","","","{37569AA6-111E-4ACF-B989-424D030BC079}"
"260","52586","BEETLE MITE","","","","{D34622B9-3415-4EAA-81A3-20AA715AB2B0}"
"263","52594","PREDATORY MITE","","","","{E08A76D1-D2DF-4119-A92B-6FC1B855B92E}"
"269","52605","FRUIT TREE SPIDERMITE","","","","{9A0F9802-3DC7-49A7-A32F-FFD6BD2FFB56}"
"276","52621","PREDATORY MITE","","","","{7DC207A3-F394-4CE1-9F5C-2C70DF6D308D}"
"277","52621","RED SPIDER MITE PREDATOR","","","","{EAD20934-FE8E-4C3D-8419-053178514CA3}"
"278","52621","TWO-SPOTTED SPIDER MITE PRED.","","","","{B69CB2BC-9BA0-43E8-9C60-21BF8B98CCAA}"
"293","52660","CITRUS SILVER MITE","","","","{743290BE-56D1-4D09-8B60-D8D87D68E6DB}"
"294","52660","TROPICAL MITE","","","","{91C4C4CF-9818-47A3-A58C-2FF334F503CC}"
"295","52660","YELLOW TEA MITE","","","","{41CA61F9-B0BC-4343-BF18-6ECA1F8C8490}"
"296","52662","BROAD MITE","","","","{1B15F011-5000-4A57-A048-703CDA995DEB}"
"310","52670","CYCLAMEN STRAWBERRY MITE","","","","{5522146C-5D03-4641-B5B1-24A43FA4A629}"
"311","52671","WHITE TAILED MITE","","","","{B7E3661B-FF03-4956-A043-72ADA6FE5997}"
"318","52678","BUNCH MITE","","","","{B0AA9DB8-F8CB-4BA5-8978-3D9999F69549}"
"319","52678","CITRUS FLAT MITE","","","","{D8E763A3-ECA3-419A-BCA6-1624110937EE}"
"320","52678","RED FLAT MITE","","","","{5A195A6A-3AF1-4792-90A1-63040DA75167}"
"321","52678","SCARLET TEA MITE","","","","{6B3B5A80-E7DD-4AC4-BDDD-149CABFFDAD0}"
"326","52680","SCARLET TEA MITE","","","","{DD47FABE-4E4E-4027-B4E4-934F8D6CBC89}"
"335","52688","SPIDER MITE","","","","{C5827EDD-ABA3-49F4-B155-C0B5310FAF37}"
"337","52696","CITRUS RED MITE","","","","{E2A6AE5E-D31C-4A7A-8A5B-785FDB1DCEFC}"
"338","52696","CITRUS RED SPIDER MITE","","","","{A6D83152-B247-40EC-856C-9C221D29E0CA}"
"346","52702","CLOVER BRYOBIA","","","","{ECE08A45-57F9-4395-AB5E-DC0BB9359812}"
"351","52704","BROWN MITE","","","","{10F4F4E1-5B9A-4626-A0D7-B810E41BC7A5}"
"352","52704","BRYOBIA MITE","","","","{34078367-AEEF-4986-922B-483BCCBA48C4}"
"360","52711","WILLAMETTE SPIDER MITE","","","","{CDE795FD-4E48-4D9A-BCDA-5632E673683E}"
"361","52712","YUMA SPIDER MITE","","","","{A1552B3A-0E91-4F11-84E7-F7CFF79E48E2}"
"368","52721","RED COFFEE MITE","","","","{F66E8144-FA60-4283-B722-C2E0E569C37B}"
"369","52721","RED TEA MITE","","","","{52CE78D0-8505-4231-B062-2F791DCAEA78}"
"370","52721","TEA RED SPIDER MITE","","","","{3DBB14DD-D9DF-4DD2-9DD8-74B9EA9A6AED}"
"377","52727","PINEAPPLE MITE","","","","{47514904-B41A-487D-BC1F-AF4DA7712F8E}"
"378","98042","SPIDER MITE","","","","{72AD8AEF-7598-437F-B886-FD947A425C66}"
"379","98042","TWO-SPOTTED MITE","","","","{5934AA7F-196E-4D84-BDC7-317F74DC4AF7}"
"27384","91756","Barley grass","0","","","{FB5F75B7-DB78-4B24-A32D-BCA95B773E50}"
"27389","110420","Liverwort","0","","","{F6813C04-0B2E-46E0-B4B9-76ED67A14A2F}"
"410","52747","SWEET CHERRY SPIDER MITE","","","","{8E74B8F7-5A57-486D-85E5-BC9BAD106E9E}"
"427","52785","RED DUST","","","","{866CAA9B-3956-4E0B-B36A-CDAF7E57DFAA}"
"428","52785","RED RUST","","","","{E8F0CA72-E2FB-4FBC-A58A-109E0A7372EE}"
"430","18","FROG","","","","{D190F2D0-A06D-44B4-B4CB-0411EAB31906}"
"443","52811","PSEUDOSCORPION","","","","{62620965-8E32-4B13-930F-995B4E0194C8}"
"612","53028","BASAL STEM ROT","","","","{FC41D48A-EBB4-4854-864E-AF6AD314B181}"
"627","53036","BACTERIAL ROT","","","","{83C1D208-196A-44B0-990A-011DEFB9EAD6}"
"628","53036","CASSAVA BACTERIAL BLIGHT","","","","{E3AA6263-8657-4EDE-AC9C-D37122FC971F}"
"629","53037","BACTERIAL BLIGHT","","","","{4110F21F-F1E8-44CE-BA6F-EAF3C2D9E209}"
"630","53037","BACTERIAL LEAF BLIGHT","","","","{6214FEDF-0E8A-4937-A3F9-3526C7846D75}"
"636","53038","BLS","","","","{0A9AFB60-7F3F-4BA3-A176-B3765AA48017}"
"637","53038","LEAF STREAK","","","","{85FF0E1F-1F15-42B8-A572-63D4D0AE85D6}"
"638","53039","BACTERIAL ULCER","","","","{AB9F4C79-2BDC-46FC-817F-AF672B2BB503}"
"639","53039","COMMON BACTERIAL BLIGHT","","","","{5DDC9B81-309A-48D9-AEED-9E21B5C42D6D}"
"644","53044","BACTERIAL LEAF SPOT","","","","{96442E35-1A22-4EBD-8DB7-DB963AD1FD3E}"
"645","53044","BACTERIAL SPOT","","","","{DAB0082E-AD9C-4566-8129-8BA5D63F5CBA}"
"646","53044","BLACK SPOT","","","","{D940D29F-0E36-42E3-B5EB-97A1A109A243}"
"647","53044","FRUIT SPOT","","","","{170FBC9B-5450-44AE-B7FE-8F3C28643817}"
"652","53045","BACTERIAL SPOT","","","","{C4538A8A-B4CB-46F2-A2E1-5B2331F4D596}"
"653","53045","BLACK SPOT","","","","{45B81465-B992-4579-83CB-42137C638FEE}"
"654","53045","LEAF SPOT","","","","{6337B3A1-E229-40BA-8AB5-4A48B75EBA19}"
"27460","113535","<New1>","0","","{{\rtf1\ansi\ansicpg1252\deff0\deflang3081{\fonttbl{\f0\froman\fcharset0 Times New Roman;}{\f1\fnil\fcharset0 Tahoma;}}
{\colortbl ;\red0\green0\blue255;}
\viewkind4\uc1\pard\sb100\sa100\b\f0\fs24 Fricke, R., Eschmeyer, W. N. & R. van der Laan (eds) 2018. CATALOG OF FISHES: GENERA, SPECIES, REFERENCES.\b0 (\cf1\ul <http://researcharchive.calacademy.org/research/ichthyology/catalog/fishcatmain.asp>\cf0\ulnone ). 
\par \pard\f1\fs17 
\par }
}","{EF7B216E-F4C9-4C3C-815B-54A3DCBD208A}"
"27461","113534","<New1>","0","","{{\rtf1\ansi\ansicpg1252\deff0\deflang3081{\fonttbl{\f0\froman\fcharset0 Times New Roman;}{\f1\fnil\fcharset0 Tahoma;}}
{\colortbl ;\red0\green0\blue255;}
\viewkind4\uc1\pard\sb100\sa100\b\f0\fs24 Fricke, R., Eschmeyer, W. N. & R. van der Laan (eds) 2018. CATALOG OF FISHES: GENERA, SPECIES, REFERENCES.\b0 (\cf1\ul <http://researcharchive.calacademy.org/research/ichthyology/catalog/fishcatmain.asp>\cf0\ulnone ). 
\par \pard\f1\fs17 
\par }
}","{3C72D332-8F5D-400A-A56B-65FF4856DBC3}"
"27462","113533","<New1>","0","","Van der Laan et al. 2014. Family-group names of recent fishes. Zootaxa 3882 (2): 1-230","{2F0BC836-CE97-49AE-8DCE-46976DC93147}"
"679","53064","BURROWING COCKROACH","","","","{581C948F-AB02-4C8E-A9DA-ACB1291073E1}"
"680","53064","SURINAM COCKROACH","","","","{5529196D-37A2-4B40-ADDD-04D8B87A27FC}"
"688","53078","BLACKBEETLE","","","","{796FA111-DCED-4D61-9ADC-C0FE91B29E31}"
"689","53078","COMMON COCKROACH","","","","{2470D658-C18F-4C91-9671-9E1B4D656F42}"
"694","53094","HOUSE CENTIPEDE","","","","{71A3490A-5ABC-4BD1-90F3-A0B23F95AA52}"
"705","53105","DRIEDFRUIT BEETLES","","","","{35F42263-145A-43C4-A163-B6DC4EF80C99}"
"706","53105","SAP BEETLES","","","","{4D812285-BE4A-4E7B-815D-473D4AC0331E}"
"711","52084","BEETLES","","","","{EF506036-F57A-4484-B210-E161E9930CD7}"
"40","52111","BOTRYOSPHAERIA BLIGHT","","","","{9EAF5CEA-55D1-4D46-A726-0AE9CD7358A6}"
"41","52111","LEAF SPOT","","","","{4ECF196B-1B96-4BCF-9484-8E24991D5D3B}"
"46","99108","PHYLLODE SPOT","","","","{9623D2C5-CCE3-4B0D-B0FC-811C8AB1F97E}"
"73","52243","SOOTY MOULD","","","","{55BAA75F-EC97-4EB5-A789-12FE7BA2A4DD}"
"90","52301","INFLORESCENCE SMUT","","","","{5BAF56FD-DE97-4964-A442-FB04A737B474}"
"115","52329","FLY SPECK","","","","{F6DBCF73-C059-4C0B-B4CF-77E99B2B4ADB}"
"116","52329","GREASY BLOTCH","","","","{825A4AD1-6A7C-47E7-AD2E-ED4A5ED588C4}"
"125","52352","YELLOW GRAPE-VINE MITE","","","","{F9AA0BB6-E570-4066-A019-61D6DEA6E99E}"
"132","80156","BULB MITES","","","","{CC2FD761-99F8-4A60-B800-5E9E8C457807}"
"138","52371","CHEESE MITE","","","","{6FC4FE41-1116-4BD7-8D01-01F1207CC694}"
"147","52379","WHIRLYGIG MITES","","","","{1551787E-70F5-4D0E-999C-1D177E29BFA9}"
"150","52384","SOFT TICKS","","","","{EA946506-9164-45C7-9F14-A3E7B8B1393D}"
"155","52401","PREDATORY MITES","","","","{84FC206C-A192-4D7F-9EE1-02952FEB423C}"
"156","52401","SNOUT MITES","","","","{8001FE1F-D5B0-49AE-8108-099274777DBC}"
"157","52404","PASTURE SNOUT MITE","","","","{E302C152-3350-4506-8F41-5B15A8C71247}"
"158","52401","PREDATORY MITES","","","","{39FC6088-6AED-4C5C-A0B8-1044090EAD64}"
"166","52420","AMBUSH MITE","","","","{EE3B89CF-8783-4404-9B78-F3B6554FB4D4}"
"173","52435","STARLING MITE","","","","{A38D16C2-726A-481E-AAAE-1593F2115574}"
"174","52435","TROPICAL FOWL MITE","","","","{3855A2BF-2000-48B1-AEBF-85795831E350}"
"175","52436","ERIOPHYID MITE","","","","{9693BD7D-7C5E-4AF1-B786-EAF1E0305030}"
"208","52477","GRAPE BUD MITE","","","","{86A19EA1-D481-4B2B-9016-AE7AA54D8D52}"
"217","52487","LITCHI ERINOSE MITE","","","","{3A29552C-2C4E-493B-9CCA-D40384CC172F}"
"222","52496","APRICOT-RUSSETING MITE","","","","{CB93BC22-930B-48C0-BCB2-22505F8455F1}"
"250","52546","BROWN DOG TICK","","","","{DF99ECB7-9E63-4DC9-BE39-FFF36C2381ED}"
"257","52577","BEETLE MITE","","","","{8E938151-4D71-4E39-BB35-08D179E3C4FB}"
"273","52612","PREDATORY MITE","","","","{B2143BE7-1B2A-4514-B6E9-4EB0FFA9BCFB}"
"275","52621","CHILEAN PREDATORY MITE","","","","{B5C95768-E658-481B-92B1-E1A048B99B1A}"
"280","52627","PREDATORY MITE","","","","{501AAA4C-A88E-47A2-9BE4-9966A5ACC83F}"
"290","52645","PREDATORY MITE","","","","{1D806B73-8830-4928-8D75-2CBDF2852A61}"
"291","52654","TARSONEMID MITES","","","","{AF8A0A0E-1747-4DF4-942B-84155D657C91}"
"292","52660","BROAD MITE","","","","{4A0E6A18-E24D-4118-AB87-DCF5CC956174}"
"297","52662","CITRUS SILVER MITE","","","","{DF680957-78E3-43D1-AB4B-B96C35A56FAD}"
"298","52662","TROPICAL MITE","","","","{5C2EF896-6086-421D-9584-F64AE7596752}"
"299","52662","WHITE MITE","","","","{FCD3A487-4135-4BBF-9D6E-49DDE2479547}"
"300","52662","YELLOW TEA MITE","","","","{B9EB9365-A1AC-4FEB-9433-7FD72493281F}"
"306","52663","RICE MITES","","","","{2D947F1A-6C37-46CF-B945-5749E3C0B081}"
"307","52669","FUNGAL FEEDING MITE","","","","{DA22C640-1AAB-4391-99E9-6E731B4CE9BB}"
"308","52670","BEGONIA MITE","","","","{7C734A88-41DE-4CE9-91A5-89C72C11B9A3}"
"309","52670","CYCLAMEN MITE","","","","{3205C72C-9111-4605-98E6-6AE5284F14B4}"
"449","52820","FUNNEL WEAVER SPIDERS","","","","{820DD17E-AFC6-4B83-AEEC-25D36CF7843B}"
"450","52820","LACEWEB SPIDERS","","","","{6921A642-E882-4B29-93E5-A8CAF98D4F7D}"
"457","52844","DADDY LONGLEGS SPIDER","","","","{2386AFF1-978A-465E-8D0A-49E48C6D5CE6}"
"464","52852","HOUR-GLASS SPIDER","","","","{7E691FC3-F75D-4D8C-A0DF-76915CEA5184}"
"465","52852","RED BACK SPIDER","","","","{132C854F-AA8B-486C-85B9-16D0B7CE5322}"
"466","52852","SHOEBUTTON SPIDER","","","","{827092FC-1521-48CA-A5F1-FCCB6D0698A3}"
"467","52853","COMB FOOTED SPIDERS","","","","{EDB2D400-B853-40E9-AD3D-D46795B4C51A}"
"482","52869","SAC SPIDERS","","","","{080577B6-2697-44E4-AD41-1DC8A04E1DB1}"
"483","52872","SAC SPIDERS","","","","{5B249F6E-D758-434D-BC25-EECADD02FB96}"
"489","52879","WHITETAILED SPIDER","","","","{20D9CC5B-D2EE-4D27-AC7D-1B31BCF35711}"
"500","52894","MIMETUS SPIDERS","","","","{D7B8577E-5370-480C-9304-9D40A2A10771}"
"509","52912","BROWN WIDOW SPIDER","","","","{CFAC7C6D-6019-43E5-97A7-3DBECE23A2E4}"
"514","52919","FLOWER SPIDERS","","","","{1B68C98D-722E-4485-9791-AF6D8A5D9951}"
"515","52921","FLOWER SPIDER","","","","{3FE02C71-6B5B-4B99-8FCC-80E5066B6368}"
"516","52921","FLOWER SPIDER","","","","{965CBDD2-CC59-4472-BF2D-20C659EDCB70}"
"524","52939","SCAB","","","","{FD53305A-03AC-470E-9FE1-88954BA84ED6}"
"548","52981","NECROSIS","","","","{A15670CD-3B8C-47DC-BAC0-7721F6AAA8E9}"
"549","52981","SOFT ROT","","","","{1189C8DD-CE4B-4CF0-9108-41702DF13D2A}"
"550","52981","STUNTING","","","","{C070967B-9B13-47E5-BBAD-9EEB19E86574}"
"551","52981","WILT","","","","{9D70459D-1D06-4F57-8F73-42913C1E1CBC}"
"565","52989","PENICILLIUM MOULD","","","","{0C06BF0C-0779-4CC1-AF94-E1A5241AC1A4}"
"566","52989","PENICILLIUM ROT","","","","{42A59FBF-4DFE-4B9C-85CD-70766C0EAAEF}"
"567","52997","SUMATRA DISEASE","","","","{E0565239-D347-493E-8746-3CE9289AF7A4}"
"581","53006","TOMATO PITH NECROSIS","","","","{129822EF-0FDD-419C-99E5-EA8FC16FA630}"
"723","111074","SPIDER BEETLES","","","","{8560C7E3-EA78-4413-82A3-8DB541E1053A}"
"724","111074","TIMBER BEETLES","","","","{F8F78A76-467E-406F-BC92-A1BBFB5E1604}"
"725","53139","FURNITURE BORERS","","","","{5639C4CC-4DB7-4F3E-A01F-A15C1A798F5E}"
"732","53148","FALSE FURNITURE BEETLE","","","","{58BD2516-0E4A-4FBE-A864-E221C6490A7A}"
"733","53148","PINE BARK ANOBIID","","","","{50F13224-138F-4861-BD4A-20EBAEB51BA0}"
"734","53148","PINE KNOT BORER","","","","{39F00725-5839-4176-9272-3C4B9079AEDC}"
"740","53153","DRUGSTORE BEETLE","","","","{817FAB5A-DCB2-468F-BD36-3BF64191550D}"
"741","53154","ANT BEETLES","","","","{B9F6867E-FD23-4BC6-9697-1B23BBF84A87}"
"742","53154","ANTLIKE FLOWER BEETLES","","","","{0ADD1473-27A0-45EA-9BA3-27E0838628A5}"
"743","53156","ANT BEETLES","","","","{DF01A0FC-50C9-47B4-9A1A-8C6424B29398}"
"749","65595","DRIED-APPLE BEETLE","","","","{A26CFEA6-6C7E-4872-9EB5-6ECD2E9B754A}"
"765","53212","BAMBOO BORER","","","","{04A243D9-C4B0-4CD1-A8B8-AF983893E5DD}"
"766","53214","BAMBOO BORER","","","","{4C935E80-A176-4599-A6CD-834C4E12895C}"
"767","53214","BAMBOO POWDERPOST BEETLE","","","","{9B4E9293-3222-4111-8442-D33F9A27BBEF}"
"774","53229","GREATER GRAIN BORER","","","","{6DD42A5B-2DAD-45ED-8F30-3DB5987803C3}"
"775","53229","LARGER GRAIN BORER","","","","{E007403D-78DE-4B3C-A3BB-87622CC1966A}"
"776","53229","SCANIA BEETLE","","","","{91770136-2991-4838-88F1-604FE8893A61}"
"783","53236","CONIFER AUGER BEETLE","","","","{E687383C-6119-493D-8AE1-3F1B9055F045}"
"784","53240","TWO-SPINED AUGER BEETLE","","","","{76C4D267-D42F-4548-84B4-94712D80848B}"
"798","53262","BEAN WEEVIL","","","","{AF82F6DF-0CC2-4985-B51C-D868D992D71A}"
"808","53270","ADZUKI BEAN WEEVIL","","","","{538CD07F-18E1-45B0-8860-954F4F7F712F}"
"809","53270","CHINESE BRUCHID","","","","{2862BE3B-427D-40F4-A207-5C9FEECA8BBB}"
"810","53270","COWPEA BRUCHID","","","","{342DBA13-7E4D-4F59-A50C-F1710E3BB52C}"
"815","53270","SOUTHERN COWPEA WEEVIL","","","","{976F177A-C2BC-4389-8797-DC7474D4F168}"
"827","53290","FLATHEADED CITRUS BORER","","","","{20514A48-C084-405B-860E-DA6485DDA8D0}"
"849","53330","SOLDIER BEETLES","","","","{9F0FA5A0-9036-42AF-9403-64E13BD28418}"
"852","52914","GROUND BEETLES","","","","{70B19861-7282-43A5-AE79-42751B6F8D8D}"
